time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2021-01-31T03:58:59Z,161,0,0,0,0,0,22684244,1467,19538355,0,0,0,0,0,0,125,0,0,0,0,0,0,0,847,16,0,-46,1,6,32,0,0,0,0,0, ,0,0,0,0,0,0,125,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,400346352,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T03:59:59Z,161,0,0,0,0,0,22699004,1467,19553115,0,0,0,0,0,0,572,0,0,0,0,0,0,0,847,16,0,-46,1,6,182,0,0,0,0,0, ,0,0,0,0,0,0,572,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538179200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:00:59Z,161,0,0,0,0,0,23102284,1467,19956395,0,0,0,0,0,0,20115,0,0,0,0,0,0,0,863,16,0,-48,1,6,6783,0,0,0,0,0, ,0,0,0,0,0,0,20105,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,131,486604720,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,18503,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:01:59Z,161,0,0,0,0,0,23387420,1467,20241531,0,0,0,0,0,0,31801,0,0,0,0,0,0,0,877,16,0,-51,1,6,13121,0,0,0,0,0, ,0,0,0,0,0,0,31787,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,244,60,263,438571856,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,400,0,16,0,800,0,0,0,0,0,0,0,0,0,0,30200,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:02:59Z,161,0,0,0,0,0,23360316,1467,20214427,0,0,0,0,0,0,177,0,0,0,0,0,0,0,876,16,0,-52,1,6,258,0,0,0,0,0, ,0,0,0,0,0,0,173,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,524912096,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,152,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:03:59Z,161,0,0,0,0,0,23351444,1467,20205555,0,0,0,0,0,0,617,0,0,0,0,0,0,0,876,16,0,-53,1,6,351,0,0,0,0,0, ,0,0,0,0,0,0,614,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,396008208,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,575,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:04:59Z,161,0,0,0,0,0,23347116,1467,20201227,0,0,0,0,0,0,824,0,0,0,0,0,0,0,876,16,0,-53,1,6,459,0,0,0,0,0, ,0,0,0,0,0,0,823,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,512363392,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,793,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:05:59Z,161,0,0,0,0,0,23349196,1467,20203307,0,0,0,0,0,0,418,0,0,0,0,0,0,0,876,16,0,-53,1,6,164,0,0,0,0,0, ,0,0,0,0,0,0,418,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,519014568,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:06:59Z,161,0,0,0,0,0,23364348,1467,20218459,0,0,0,0,0,0,931,0,0,0,0,0,0,0,877,16,0,-53,1,6,303,0,0,0,0,0, ,0,0,0,0,0,0,931,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,502878488,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:07:59Z,161,0,0,0,0,0,23370436,1467,20224547,0,0,0,0,0,0,1382,0,0,0,0,0,0,0,878,16,0,-53,1,6,578,0,0,0,0,0, ,0,0,0,0,0,0,1381,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,599809728,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,1316,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:08:59Z,161,0,0,0,0,0,23388324,1467,20242435,0,0,0,0,0,0,695,0,0,0,0,0,0,0,880,16,0,-53,1,6,221,0,0,0,0,0, ,0,0,0,0,0,0,695,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,439416520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:09:59Z,161,0,0,0,0,0,23401820,1467,20255931,0,0,0,0,0,0,917,0,0,0,0,0,0,0,880,16,0,-53,1,6,335,0,0,0,0,0, ,0,0,0,0,0,0,917,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,525159504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:10:59Z,161,0,0,0,0,0,23401820,1467,20255931,0,0,0,0,0,0,7,0,0,0,0,0,0,0,880,16,0,-53,1,6,5,0,0,0,0,0, ,0,0,0,0,0,0,7,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,447431248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:11:59Z,161,0,0,0,0,0,23408692,1467,20262803,0,0,0,0,0,0,635,0,0,0,0,0,0,0,880,16,0,-53,1,6,222,0,0,0,0,0, ,0,0,0,0,0,0,635,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,455137448,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:12:59Z,161,0,0,0,0,0,23408692,1467,20262803,0,0,0,0,0,0,100,0,0,0,0,0,0,0,880,16,0,-53,1,6,48,0,0,0,0,0, ,0,0,0,0,0,0,100,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521385440,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:13:59Z,161,0,0,0,0,0,23414276,1467,20268387,0,0,0,0,0,0,545,0,0,0,0,0,0,0,880,16,0,-53,1,6,178,0,0,0,0,0, ,0,0,0,0,0,0,545,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,447483576,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:14:59Z,161,0,0,0,0,0,23414276,1467,20268387,0,0,0,0,0,0,40,0,0,0,0,0,0,0,880,16,0,-53,1,6,9,0,0,0,0,0, ,0,0,0,0,0,0,40,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466204000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:15:59Z,161,0,0,0,0,0,23407636,1467,20261747,0,0,0,0,0,0,386,0,0,0,0,0,0,0,880,16,0,-54,1,6,204,0,0,0,0,0, ,0,0,0,0,0,0,383,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,473332400,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,340,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:16:59Z,161,0,0,0,0,0,23412540,1467,20266651,0,0,0,0,0,0,170,0,0,0,0,0,0,0,881,16,0,-54,1,6,67,0,0,0,0,0, ,0,0,0,0,0,0,170,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550324112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:18:00Z,161,0,0,0,0,0,23412540,1467,20266651,0,0,0,0,0,0,58,0,0,0,0,0,0,0,881,16,0,-54,1,6,36,0,0,0,0,0, ,0,0,0,0,0,0,58,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,469740296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:19:00Z,161,0,0,0,0,0,23442284,1467,20296395,0,0,0,0,0,0,2696,0,0,0,0,0,0,0,882,16,0,-54,1,6,1129,0,0,0,0,0, ,0,0,0,0,0,0,2695,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,493644264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2505,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:32:11Z,161,0,0,0,0,0,23756884,1467,20610995,0,0,0,0,0,0,33046,0,0,0,0,0,0,0,894,16,0,-57,1,6,14383,0,0,0,0,0, ,0,0,0,0,0,0,33036,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129,56,243,602022040,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,31451,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:33:11Z,161,0,0,0,0,0,24108348,1467,20962459,0,0,0,0,0,0,43972,0,0,0,0,0,0,0,913,16,0,-61,1,6,20485,0,0,0,0,0, ,0,0,0,0,0,0,43957,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,326,87,347,555403472,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,500,0,20,0,1000,0,0,0,0,0,0,0,0,0,0,42081,0,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:34:11Z,161,0,0,0,0,0,24338460,1467,21192571,0,0,0,0,0,0,49173,0,0,0,0,0,0,0,926,17,0,-66,1,6,24380,0,0,0,0,0, ,0,0,0,0,0,0,49148,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,259,66,346,572550496,4,0,0,0,0,0,0,0,0,0,0,1,0,5,0,700,0,28,0,1400,0,0,0,0,0,0,0,0,0,0,47386,0,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:35:11Z,161,0,0,0,0,0,24803940,1467,21658051,0,0,0,0,0,0,51393,0,0,0,0,0,0,0,944,17,0,-72,1,6,23803,0,0,0,0,0, ,0,0,0,0,0,0,51380,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,269,627569472,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,550,0,22,0,1100,0,0,0,0,0,0,0,0,0,0,48765,0,2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:36:11Z,161,0,0,0,0,0,25117588,1467,21971699,0,0,0,0,0,0,41248,0,0,0,0,0,0,0,960,17,0,-76,1,6,18812,0,0,0,0,0, ,0,0,0,0,0,0,41228,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148,70,308,615753920,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,600,0,24,0,1200,0,0,0,0,0,0,0,0,0,0,39166,0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:37:11Z,161,0,0,0,0,0,25409236,1467,22263347,0,0,0,0,0,0,40642,0,0,0,0,0,0,0,979,17,0,-81,1,6,18977,0,0,0,0,0, ,0,0,0,0,0,0,40622,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,239,77,308,703035400,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,550,0,22,0,1100,0,0,0,0,0,0,0,0,0,0,38881,0,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:38:11Z,161,0,0,0,0,0,25612716,1467,22466827,0,0,0,0,0,0,34960,0,0,0,0,0,0,0,988,17,0,-85,1,6,15853,0,0,0,0,0, ,0,0,0,0,0,0,34941,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,233,71,294,580116936,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,550,0,22,0,1100,0,0,0,0,0,0,0,0,0,0,33466,0,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:39:11Z,161,0,0,0,0,0,25828116,1467,22682227,0,0,0,0,0,0,23657,0,0,0,0,0,0,0,996,17,0,-85,1,6,9705,0,0,0,0,0, ,0,0,0,0,0,0,24900,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,370,42,162,608994688,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,1244,0,74,0,0,0,0,0,0,0,0,0,0,20375,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T04:39:23Z,483,0,0,0,0,0,26711786,2335,23565575,0,0,0,0,0,0,12,0,0,0,0,0,0,0,996,17,0,-85,1,6,12,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,8595887843,2,8589980912,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612055615144,3145728,0,0,927,0,1,5,1,6,1,0,0,3,5,0,0,0,0,0,0,76,2,0,0,8192,4,25952014,28,0,0,0,1,0,0,1,2,476762208,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
